Education;Income;Kidhome;Teenhome;Recency;Wines;Fruits;Meat;Fish;Sweets;Gold;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Age;Spent;Children;Family_Size;Is_Parent
2;41120.0;1;1;80;24;2;23;0;8;24;3;2;1;3;6;53;81;2;4;1
3;33438.0;1;1;81;62;1;16;3;2;6;4;2;1;4;5;63;90;2;3;1
3;67087.0;0;1;40;329;35;222;130;35;43;2;7;5;8;4;68;794;1;3;1
3;37509.0;1;0;24;37;5;56;12;8;5;2;3;0;4;7;45;123;1;3;1
2;61278.0;0;1;87;111;3;28;2;6;15;2;3;1;4;6;68;165;1;3;1
1;46772.0;0;1;88;350;104;189;197;151;57;6;11;8;5;8;46;1048;1;3;1
2;84906.0;0;0;98;997;15;414;99;30;76;1;5;6;12;2;49;1631;0;2;0
3;35641.0;1;0;11;63;3;67;8;9;28;2;3;1;4;7;49;178;1;3;1
3;39190.0;1;0;91;68;8;18;19;8;12;2;2;1;4;5;47;133;1;2;1
1;74805.0;0;1;14;209;162;209;41;162;37;5;4;7;10;2;66;820;1;3;1
1;87305.0;0;0;19;345;25;501;63;138;80;1;5;3;8;2;61;1152;0;1;0
2;42192.0;0;0;40;40;15;15;17;6;7;1;2;1;3;4;73;100;0;2;0
1;27733.0;1;0;16;0;7;5;26;2;17;2;2;0;3;7;40;57;1;3;1
2;29103.0;1;0;38;16;0;17;6;3;6;2;1;0;3;9;36;48;1;3;1
3;57183.0;1;1;51;464;5;64;7;0;70;8;9;1;7;8;55;610;2;4;1
3;61346.0;1;0;34;562;58;168;43;16;142;1;5;7;10;3;43;989;1;3;1
3;44159.0;1;0;85;167;2;62;24;13;7;4;4;1;6;5;51;275;1;3;1
2;37774.0;2;0;28;173;8;107;7;2;176;4;7;2;3;9;44;473;2;3;1
2;42160.0;1;1;26;48;9;45;3;15;20;4;2;1;4;6;46;140;2;3;1
2;79607.0;0;0;37;450;133;951;173;0;216;1;3;6;6;1;37;1923;0;1;0
2;75433.0;1;0;28;800;0;297;0;34;57;2;2;5;10;6;32;1188;1;3;1
1;63998.0;0;0;42;176;29;818;0;33;112;1;7;6;11;4;69;1168;0;1;0
2;80317.0;0;0;64;536;11;387;149;91;57;1;3;4;10;1;66;1231;0;1;0
2;72117.0;0;1;34;707;20;171;65;60;50;1;9;7;9;5;44;1073;1;3;1
2;72940.0;0;0;13;182;74;298;162;149;116;1;3;3;6;1;51;981;0;2;0
2;72570.0;0;0;67;274;83;216;151;141;224;1;4;6;12;1;37;1089;0;2;0
1;38702.0;1;0;71;13;11;24;13;8;40;2;3;0;4;6;43;109;1;3;1
3;48432.0;0;1;3;322;3;50;4;3;42;5;7;1;6;8;48;424;1;2;1
2;39898.0;0;1;20;69;8;26;12;7;12;2;3;0;4;7;67;134;1;3;1
3;53537.0;1;1;17;81;0;6;0;0;6;2;2;1;3;5;62;93;2;4;1
3;64191.0;0;1;30;420;15;186;151;38;15;3;5;3;13;3;58;825;1;2;1
3;42169.0;1;1;20;19;0;9;0;0;2;2;1;0;3;8;52;30;2;4;1
3;49572.0;1;1;25;35;1;16;0;1;1;2;2;0;3;7;63;54;2;4;1
2;42429.0;0;1;99;55;0;6;2;0;4;2;1;1;3;5;48;67;1;2;1
3;79174.0;0;0;2;1074;37;518;193;92;129;1;5;6;7;2;46;2043;0;2;0
2;31928.0;1;0;5;33;4;24;4;2;5;2;3;0;4;7;32;72;1;3;1
3;72309.0;0;0;64;960;0;883;50;38;0;1;5;6;8;3;45;1931;0;1;0
3;56242.0;0;1;72;689;8;167;11;8;88;5;8;4;11;6;52;971;1;3;1
2;61823.0;0;1;26;523;7;134;37;14;169;4;8;2;10;7;69;884;1;2;1
2;42213.0;0;1;96;309;3;24;4;3;20;2;5;1;7;7;64;363;1;3;1
1;14515.0;1;0;71;6;4;9;6;36;35;4;2;2;3;7;41;96;1;3;1
1;33812.0;1;0;86;4;17;19;30;24;39;2;2;1;3;6;36;133;1;2;1
3;29187.0;1;0;43;26;0;6;0;0;2;1;1;0;3;8;53;34;1;3;1
2;80134.0;1;0;40;1218;16;272;104;0;80;2;5;3;6;6;49;1690;1;3;1
2;49767.0;0;0;92;202;47;197;55;42;149;1;5;4;8;4;30;692;0;1;0
2;33235.0;1;0;71;45;0;16;2;1;6;1;3;0;3;7;35;70;1;3;1
2;42523.0;0;0;96;14;36;11;3;26;35;1;1;1;4;2;57;125;0;2;0
2;28567.0;1;0;57;11;3;22;2;2;6;2;2;0;3;6;39;46;1;2;1
2;34704.0;0;1;65;29;0;5;0;1;5;1;1;0;3;5;55;40;1;2;1
2;34824.0;0;0;65;4;2;11;2;0;4;1;1;0;2;6;26;23;0;1;0
3;79143.0;0;0;2;650;37;780;27;167;32;1;6;9;13;3;57;1693;0;2;0
2;666666.0;1;0;23;9;14;18;8;1;12;4;3;1;3;6;44;62;1;3;1
3;45759.0;1;1;13;42;1;18;3;0;4;2;2;0;3;7;57;68;2;4;1
1;31859.0;1;0;3;3;4;7;15;8;11;1;1;0;3;7;41;48;1;2;1
3;69969.0;0;0;64;882;29;514;38;29;44;1;4;2;6;3;56;1536;0;2;0
2;18351.0;0;0;1;1;12;9;0;14;7;1;2;0;3;7;31;43;0;2;0
2;30675.0;1;0;14;10;2;16;11;2;21;1;1;0;3;8;49;62;1;3;1
3;25358.0;0;1;57;19;0;5;0;0;8;2;1;0;3;6;74;32;1;2;1
3;90638.0;0;0;29;1156;120;915;94;144;96;1;3;4;10;1;30;2525;0;1;0
2;24163.0;1;1;3;4;1;7;2;1;2;2;1;0;3;4;51;17;2;3;1
2;20895.0;1;0;24;18;3;17;3;0;4;1;2;0;3;9;48;45;1;3;1
3;36930.0;0;1;50;223;2;31;0;2;39;5;5;2;4;8;67;297;1;3;1
2;72643.0;0;0;60;526;80;553;123;94;53;1;3;10;7;2;72;1429;0;1;0
3;49605.0;0;0;65;42;16;29;12;20;8;1;2;1;4;3;55;127;0;2;0
2;42162.0;1;0;31;46;7;59;2;4;27;2;3;1;3;6;40;145;1;3;1
2;42720.0;1;1;9;392;5;91;28;26;112;8;7;3;7;8;56;654;2;3;1
3;75345.0;0;0;16;918;57;842;99;38;133;1;5;8;6;3;51;2087;0;1;0
2;30096.0;1;0;30;5;3;11;12;5;9;1;2;0;3;6;38;45;1;3;1
3;22669.0;1;0;30;16;14;36;37;22;48;3;4;1;2;9;46;173;1;3;1
2;65196.0;0;2;34;743;19;181;12;0;200;2;7;6;11;5;63;1155;2;4;1
2;66653.0;1;1;18;452;18;102;16;18;6;4;4;2;12;3;46;612;2;4;1
3;55158.0;1;1;72;293;0;87;4;11;23;4;7;2;5;7;51;418;2;4;1
2;75693.0;0;0;10;797;153;293;72;97;30;1;11;4;6;4;53;1442;0;1;0
3;64140.0;0;2;71;1459;0;61;0;15;215;5;2;5;6;5;57;1750;2;3;1
3;59354.0;0;2;59;295;21;78;39;13;13;1;4;4;7;3;68;459;2;4;1
3;5648.0;1;1;68;28;0;6;1;1;13;1;1;0;0;20;71;49;2;4;1
1;57937.0;0;1;56;261;42;144;55;48;133;3;4;4;9;3;39;683;1;3;1
2;54809.0;1;1;0;63;6;57;13;13;22;4;2;1;5;4;44;174;2;4;1
2;69719.0;0;0;99;273;86;208;177;14;43;1;2;3;5;1;47;801;0;1;0
3;53312.0;0;0;32;241;0;12;0;0;25;1;5;1;5;7;70;278;0;2;0
3;74637.0;0;0;73;960;64;464;146;0;16;1;6;9;9;3;67;1650;0;1;0
2;38808.0;1;0;21;125;17;52;3;19;30;4;5;1;4;8;49;246;1;2;1
3;54603.0;1;1;85;145;13;46;17;2;4;6;4;2;4;7;65;227;2;4;1
2;28427.0;1;0;67;18;3;19;3;3;6;2;2;0;3;8;38;52;1;3;1
2;70503.0;0;0;73;1379;33;216;0;33;66;1;2;4;9;6;68;1727;0;2;0
3;57136.0;1;1;48;306;5;109;21;109;92;9;5;2;10;6;49;642;2;4;1
2;78687.0;0;0;13;817;185;687;145;55;241;1;4;6;8;2;38;2130;0;2;0
2;40246.0;1;0;68;2;1;6;2;1;1;1;1;0;2;6;44;13;1;2;1
2;66503.0;1;0;30;91;64;128;65;3;50;2;4;3;6;3;36;401;1;2;1
3;65324.0;0;1;0;384;0;102;21;32;5;3;6;2;9;4;67;544;1;3;1
1;24367.0;1;0;58;2;4;2;0;11;5;1;1;0;2;9;39;24;1;2;1
2;18793.0;1;0;14;4;16;20;0;17;20;3;2;0;4;8;50;77;1;3;1
3;32892.0;1;0;78;26;0;15;2;1;2;2;3;0;3;8;50;46;1;3;1
2;38415.0;1;1;91;22;1;13;4;0;4;2;1;0;3;7;43;44;2;4;1
2;72282.0;0;0;70;503;27;419;90;139;153;1;5;7;9;7;70;1331;0;1;0
3;58494.0;0;1;56;298;7;68;4;0;19;2;6;2;6;6;47;396;1;3;1
3;40451.0;0;2;54;35;0;4;0;0;10;1;1;1;2;5;64;49;2;4;1
3;69702.0;0;1;8;664;9;240;50;19;57;2;7;7;10;4;70;1039;1;3;1
3;30560.0;1;0;6;9;1;5;4;5;7;1;1;0;3;7;45;31;1;3;1
2;35701.0;0;0;36;21;1;9;7;3;5;1;1;0;3;6;62;46;0;2;0
1;13724.0;1;0;43;2;7;5;2;15;27;1;2;0;2;9;33;58;1;3;1
2;76998.0;0;1;85;1449;89;161;69;35;107;2;11;8;8;6;66;1910;1;3;1
2;31158.0;1;0;62;25;6;16;20;0;5;2;2;0;3;8;36;72;1;3;1
2;37760.0;0;0;20;84;5;38;150;12;28;2;4;1;6;7;75;317;0;2;0
2;42081.0;1;0;86;175;10;110;54;6;27;2;6;3;4;6;39;382;1;3;1
3;51529.0;0;1;14;400;4;35;6;0;22;2;9;1;5;8;72;467;1;2;1
2;30279.0;1;0;13;10;4;14;4;4;1;1;1;0;3;8;32;37;1;2;1
3;59973.0;0;0;47;130;30;168;20;34;0;1;3;4;7;1;49;382;0;2;0
2;79529.0;0;0;1;423;42;706;73;197;197;1;4;8;9;2;35;1638;0;2;0
2;62994.0;1;0;74;224;12;48;4;12;12;1;6;2;4;6;41;312;1;3;1
2;57107.0;0;1;44;159;0;120;0;0;137;7;4;4;8;8;53;416;1;2;1
1;10404.0;1;0;52;2;2;11;10;6;12;2;1;0;4;5;32;43;1;3;1
3;65814.0;0;1;90;561;14;113;10;14;35;3;8;2;10;5;55;747;1;3;1
3;83837.0;0;0;79;847;66;119;86;89;111;1;9;10;5;4;73;1318;0;2;0
3;57744.0;0;1;91;350;3;39;0;0;19;2;9;1;4;8;67;411;1;3;1
1;22123.0;0;0;77;3;3;24;34;7;31;1;2;1;3;5;61;102;0;1;0
2;16626.0;2;0;76;8;3;22;21;1;13;3;3;0;3;9;50;68;2;4;1
2;40794.0;0;1;18;261;23;73;4;23;50;2;6;3;5;7;46;434;1;3;1
2;47025.0;0;1;52;254;7;108;20;0;26;3;6;3;5;6;45;415;1;2;1
3;38410.0;0;0;65;153;64;123;116;64;14;2;5;2;9;6;47;534;0;2;0
3;38054.0;1;1;24;23;2;17;2;1;0;2;2;0;3;7;71;45;2;3;1
3;49618.0;1;1;77;80;3;26;4;2;14;4;3;1;3;7;55;129;2;4;1
3;45183.0;0;0;33;219;3;60;12;9;12;1;4;1;7;7;59;315;0;1;0
2;68142.0;0;1;96;897;126;196;91;112;37;3;10;4;7;6;57;1459;1;3;1
3;33316.0;1;1;34;79;1;31;4;4;12;3;2;1;4;6;50;131;2;3;1
2;45146.0;1;1;28;33;0;5;0;0;15;2;1;1;2;4;58;53;2;3;1
1;49118.0;0;0;90;620;54;239;99;98;119;2;9;7;10;7;50;1229;0;1;0
2;70440.0;0;0;49;690;117;499;76;102;88;1;5;10;7;3;43;1572;0;2;0
2;32474.0;1;1;0;10;0;1;0;0;0;1;1;0;2;7;54;11;2;4;1
3;6835.0;0;1;76;107;2;12;2;2;12;0;0;0;1;20;64;137;1;3;1
2;84196.0;0;1;56;215;63;507;231;31;190;1;8;4;7;3;46;1237;1;2;1
2;72025.0;0;0;27;833;33;549;151;133;233;1;4;3;8;3;59;1932;0;2;0
3;71499.0;0;1;12;465;25;132;136;0;37;2;8;3;13;4;50;795;1;3;1
2;87771.0;0;1;61;1492;38;287;50;57;33;1;5;10;4;6;62;1957;1;3;1
2;49967.0;0;1;4;212;6;69;4;12;3;3;6;1;5;7;63;306;1;2;1
3;38236.0;1;1;2;58;0;18;2;0;10;4;3;0;4;7;53;88;2;3;1
3;38576.0;0;1;2;34;0;7;0;0;0;1;1;0;3;7;48;41;1;3;1
3;51650.0;0;1;81;152;3;22;2;5;7;1;4;1;4;5;45;191;1;3;1
2;31907.0;0;0;75;33;87;64;175;16;74;1;6;1;6;7;49;449;0;1;0
2;43322.0;0;0;25;56;7;48;10;2;18;1;3;0;4;7;47;141;0;1;0
2;73170.0;0;0;1;184;174;256;50;30;32;1;5;4;6;2;46;726;0;1;0
3;36273.0;1;0;80;29;3;30;3;2;9;2;3;0;3;6;44;76;1;2;1
3;14849.0;1;0;39;21;2;28;3;2;9;3;2;0;4;8;45;65;1;2;1
2;63207.0;0;0;68;438;169;565;91;169;70;1;2;3;6;7;29;1502;0;2;0
2;41883.0;1;0;13;32;34;41;73;16;116;3;4;2;3;7;33;312;1;3;1
2;33183.0;1;0;46;7;5;39;17;15;37;2;4;0;3;7;46;120;1;3;1
2;24027.0;1;0;7;14;7;11;11;0;5;2;2;0;3;8;45;48;1;3;1
1;83257.0;0;0;56;536;27;590;38;107;67;1;5;10;12;6;26;1365;0;1;0
2;33456.0;1;1;58;7;3;10;8;1;7;2;1;0;3;7;56;36;2;4;1
2;18690.0;0;0;77;6;1;7;23;4;19;1;1;1;2;8;62;60;0;2;0
2;16813.0;0;0;49;4;8;11;12;2;13;1;2;0;3;7;71;50;0;1;0
3;38578.0;1;1;2;38;4;22;3;3;3;3;3;0;3;8;49;73;2;3;1
2;82460.0;0;0;78;255;47;573;52;32;15;1;5;3;6;1;71;974;0;1;0
2;76467.0;1;0;44;676;161;426;210;44;58;2;2;5;5;6;51;1575;1;2;1
2;55357.0;2;0;66;374;64;116;84;25;64;3;6;2;11;5;36;727;2;4;1
2;75236.0;0;1;27;438;66;400;12;38;114;1;8;3;13;4;57;1068;1;3;1
2;40590.0;1;1;30;154;0;50;6;11;37;5;3;4;3;6;52;258;2;3;1
2;49980.0;0;1;79;104;1;54;13;9;14;2;3;1;5;5;58;195;1;2;1
2;45989.0;0;1;97;138;33;87;28;24;12;4;3;2;7;3;57;322;1;2;1
3;62220.0;0;1;55;799;12;375;16;12;12;5;7;6;5;6;49;1226;1;3;1
3;55614.0;0;0;85;504;13;131;8;0;26;1;9;4;6;7;77;682;0;1;0
2;56775.0;0;1;62;614;35;160;58;35;35;2;5;8;10;5;42;937;1;3;1
3;51124.0;1;1;79;26;1;11;0;1;4;2;1;0;3;3;66;43;2;3;1
2;52914.0;0;1;32;254;10;44;30;10;227;2;7;3;3;7;50;575;1;3;1
1;20193.0;0;0;18;8;8;22;24;11;9;1;1;1;4;4;30;82;0;2;0
2;28587.0;1;0;42;22;4;17;12;10;13;3;2;0;4;6;43;78;1;3;1
2;35893.0;1;1;80;158;0;23;0;0;18;6;3;1;5;8;53;199;2;3;1
3;76140.0;0;0;57;586;66;653;17;0;26;1;5;9;6;2;73;1348;0;2;0
3;34109.0;0;1;39;9;1;5;2;1;4;1;0;0;3;4;50;22;1;3;1
2;71952.0;1;0;93;656;80;455;52;107;93;2;8;4;8;4;35;1443;1;3;1
2;66825.0;0;0;73;243;101;405;29;40;40;1;4;5;6;2;54;858;0;2;0
2;90273.0;0;0;32;704;129;853;120;74;111;1;5;6;7;2;30;1991;0;1;0
2;60093.0;0;1;92;502;12;109;16;6;90;2;7;2;10;6;47;735;1;3;1
1;25443.0;1;0;82;1;4;3;8;9;7;1;1;0;3;8;32;32;1;3;1
3;70038.0;0;0;54;587;54;348;71;54;130;1;4;4;8;2;39;1244;0;2;0
1;30753.0;1;1;85;12;5;25;0;9;30;2;1;1;3;5;54;81;2;4;1
3;59235.0;1;0;4;448;40;469;80;0;91;3;11;2;12;7;54;1128;1;2;1
2;55267.0;0;1;28;161;28;136;32;3;45;4;3;4;6;3;64;405;1;3;1
3;69084.0;1;0;43;1181;107;199;39;30;30;2;7;3;13;8;51;1586;1;3;1
2;45906.0;0;1;20;305;3;27;4;3;144;2;5;4;4;5;57;486;1;2;1
2;70337.0;0;0;75;187;81;149;25;43;91;1;2;2;12;1;42;576;0;1;0
1;23331.0;1;0;97;104;20;101;24;15;5;6;5;1;5;9;33;269;1;2;1
3;68682.0;0;0;56;919;0;505;99;30;45;1;4;9;10;2;30;1598;0;2;0
2;68487.0;0;0;48;758;12;385;33;89;89;1;9;7;13;4;33;1366;0;2;0
2;35765.0;1;0;86;22;3;30;0;5;15;2;2;0;4;6;31;75;1;3;1
2;46097.0;0;1;11;72;24;68;65;4;8;5;3;1;6;4;65;241;1;3;1
1;8940.0;1;0;25;1;45;3;4;6;42;3;3;1;3;8;35;101;1;2;1
2;23442.0;1;0;71;2;0;6;8;6;5;1;1;0;3;7;34;27;1;2;1
3;67786.0;0;0;0;431;82;441;80;20;102;1;3;6;6;1;62;1156;0;1;0
2;31632.0;0;0;92;17;8;12;11;15;32;1;2;1;2;7;50;95;0;1;0
2;61825.0;0;1;56;162;50;100;55;30;27;1;4;2;8;4;42;424;1;2;1
2;41443.0;1;0;79;171;7;171;25;19;89;6;8;1;5;8;44;482;1;3;1
2;57113.0;1;1;45;182;4;33;0;2;42;6;4;1;5;7;43;263;2;4;1
2;74190.0;0;1;49;151;81;86;168;91;64;2;4;2;11;2;46;641;1;3;1
3;64014.0;2;1;56;406;0;30;0;0;8;7;8;2;5;7;75;444;3;5;1
3;23661.0;1;0;46;18;0;4;0;0;1;1;1;0;3;7;39;23;1;3;1
2;41124.0;1;0;41;281;7;84;15;0;119;7;7;3;4;8;44;506;1;3;1
2;64713.0;1;0;11;180;60;241;13;54;54;2;5;5;7;4;51;602;1;2;1
3;27889.0;1;0;42;14;0;4;0;0;8;1;1;1;2;6;44;26;1;3;1
1;47025.0;0;1;98;508;11;59;23;5;29;5;11;1;6;9;43;635;1;3;1
1;41473.0;1;0;80;21;8;20;15;3;9;1;2;0;3;7;36;76;1;2;1
2;22518.0;1;0;36;11;7;12;2;2;27;2;2;1;2;5;35;61;1;3;1
2;42429.0;0;1;99;55;0;6;2;0;4;2;1;1;3;5;48;67;1;2;1
2;56181.0;0;1;6;121;103;69;8;44;48;1;4;2;7;4;59;393;1;3;1
3;33444.0;1;1;24;8;0;8;0;0;2;1;1;0;2;8;69;18;2;4;1
3;29543.0;2;0;47;17;3;18;3;4;18;2;3;1;2;7;53;63;2;4;1
2;66886.0;0;1;28;315;4;62;41;31;146;2;7;1;7;5;63;599;1;3;1
3;68805.0;0;1;73;182;2;49;17;13;20;1;3;1;7;2;62;283;1;2;1
1;70924.0;0;0;41;635;114;254;132;152;76;1;6;6;7;3;56;1363;0;2;0
3;63206.0;0;0;65;750;8;125;11;8;26;1;4;3;6;2;47;928;0;2;0
2;56715.0;0;0;52;258;105;239;237;172;9;1;7;3;4;4;47;1020;0;2;0
1;47682.0;0;1;80;162;61;83;97;57;61;4;4;3;8;5;46;521;1;2;1
2;27038.0;0;0;64;1;26;25;17;23;15;1;3;0;3;9;55;107;0;1;0
3;39228.0;0;0;1;7;1;6;0;3;3;1;0;0;3;4;61;20;0;1;0
2;42014.0;1;0;56;244;15;108;4;15;50;6;7;1;6;8;44;436;1;3;1
1;28389.0;0;0;49;1;5;3;7;4;8;1;1;0;2;7;74;28;0;2;0
2;24570.0;1;0;97;28;34;62;11;14;44;3;4;0;4;9;37;193;1;3;1
3;41437.0;1;1;5;29;0;2;0;0;1;1;1;0;3;7;64;32;2;3;1
1;24336.0;1;0;82;1;6;2;8;2;12;1;1;0;2;7;40;31;1;2;1
2;60934.0;0;1;41;224;155;155;192;93;54;2;6;4;11;4;46;873;1;3;1
2;65210.0;0;1;25;626;0;70;0;7;28;2;9;3;8;6;66;731;1;3;1
3;61798.0;0;0;13;338;4;89;11;8;13;1;4;2;9;4;57;463;0;1;0
3;113734.0;0;0;9;6;2;3;1;262;3;0;27;0;0;1;76;277;0;1;0
2;35797.0;0;1;16;27;1;14;4;1;21;2;2;0;3;8;46;68;1;3;1
3;54111.0;0;1;97;267;6;54;8;3;50;2;5;2;6;5;56;388;1;2;1
2;28510.0;1;1;72;44;5;19;0;4;19;3;2;0;4;5;40;91;2;3;1
2;74068.0;0;0;14;783;30;537;140;76;15;1;4;10;9;2;45;1581;0;2;0
2;60544.0;1;1;92;201;2;43;3;5;35;4;5;1;5;6;60;289;2;4;1
2;70844.0;1;1;16;129;26;67;3;67;2;5;6;1;5;7;54;294;2;3;1
2;39146.0;1;0;1;94;1;33;13;12;12;3;4;0;4;8;35;165;1;2;1
2;80134.0;1;0;40;1218;16;272;104;0;80;2;5;3;6;6;49;1690;1;3;1
3;23748.0;1;0;97;6;6;29;12;15;8;3;2;1;3;8;53;76;1;2;1
2;36715.0;1;0;16;172;10;125;21;13;16;6;7;2;4;9;50;357;1;3;1
3;34529.0;1;0;94;68;6;38;3;6;41;2;2;2;3;7;45;162;1;3;1
2;25930.0;1;1;87;6;1;2;2;0;4;1;1;0;2;7;54;15;2;3;1
2;71626.0;0;0;94;546;72;376;94;145;72;1;5;5;8;3;42;1305;0;2;0
3;55260.0;0;1;81;825;8;53;11;0;242;2;8;10;5;6;49;1139;1;2;1
2;58025.0;0;1;81;270;31;88;11;48;22;3;3;2;10;4;42;470;1;3;1
2;60597.0;0;1;2;522;0;257;32;16;66;4;2;2;8;7;57;893;1;3;1
2;34377.0;0;1;55;62;0;22;3;1;26;2;2;2;2;7;58;114;1;2;1
2;38547.0;1;0;49;6;1;10;0;1;4;1;1;0;2;8;40;22;1;3;1
3;18988.0;1;0;43;6;0;6;2;1;1;2;1;0;3;7;37;16;1;3;1
2;84219.0;0;0;27;434;137;400;45;137;45;1;3;4;10;1;33;1198;0;2;0
2;69508.0;1;0;48;824;32;162;42;32;43;2;11;4;11;6;41;1135;1;3;1
3;40233.0;0;1;84;80;4;46;0;17;2;5;2;1;5;6;46;149;1;3;1
2;40049.0;0;1;61;91;65;52;10;44;28;3;3;2;6;5;47;290;1;3;1
2;43140.0;0;1;68;134;8;76;6;0;11;1;4;1;5;6;64;235;1;3;1
2;20180.0;0;0;27;18;42;24;15;20;18;1;2;1;4;7;45;137;0;1;0
3;44325.0;0;1;69;516;0;21;0;0;5;4;8;2;7;8;49;542;1;3;1
2;77044.0;0;1;12;625;38;242;50;34;76;2;7;11;11;4;49;1065;1;3;1
1;20981.0;0;0;14;2;12;10;6;13;30;1;3;1;2;8;44;73;0;2;0
2;30168.0;1;0;51;154;20;66;0;12;27;7;6;1;4;9;43;279;1;2;1
2;45938.0;0;0;46;273;11;178;62;83;29;2;8;4;6;6;60;636;0;1;0
2;34074.0;1;1;69;135;1;41;10;1;67;5;3;3;3;6;69;255;2;4;1
2;43482.0;2;1;83;18;1;32;6;3;28;3;2;0;4;6;55;88;3;5;1
3;54108.0;1;1;74;539;6;91;8;6;97;13;8;2;9;8;48;747;2;4;1
3;57530.0;0;1;68;50;1;27;6;7;1;1;1;1;4;1;70;92;1;2;1
2;61014.0;0;1;17;269;129;495;182;43;29;4;9;3;4;7;41;1147;1;3;1
1;78497.0;0;0;44;207;26;447;75;0;223;1;5;7;12;2;70;978;0;2;0
3;61905.0;0;1;2;167;0;43;6;2;13;2;4;2;4;5;46;231;1;3;1
1;78041.0;0;0;93;482;35;553;72;160;17;1;4;4;9;2;50;1319;0;2;0
2;19419.0;1;0;76;2;14;28;16;3;7;4;4;0;3;9;40;70;1;3;1
2;21474.0;1;0;0;6;16;24;11;0;34;2;3;1;2;7;32;91;1;2;1
2;36627.0;2;0;78;9;1;5;0;0;1;1;0;0;3;5;46;16;2;3;1
3;46681.0;0;2;52;269;15;69;15;19;38;2;4;6;4;5;73;425;2;4;1
2;51813.0;1;1;37;51;2;7;0;1;2;2;2;0;3;7;49;63;2;3;1
1;85710.0;0;0;5;600;20;350;29;30;33;1;6;9;10;2;32;1062;0;2;0
3;29298.0;1;1;60;6;0;2;2;0;1;1;1;0;2;5;70;11;2;4;1
2;22070.0;1;0;11;10;7;19;8;2;21;2;2;2;2;6;51;67;1;3;1
2;72298.0;0;0;52;625;35;169;58;17;35;1;4;3;6;1;72;939;0;1;0
2;71964.0;0;0;81;587;51;932;180;34;86;1;5;6;5;3;63;1870;0;1;0
